,job_id,title,rating,company,reviews,salary,location,skills,from_date,min_experience
455,455,Data Entry Operator | Mis Executive | Back Office Executive,0.0,Sahanbaz Khan,0,200000,"Hybrid - Pimpri-Chinchwad, Maharashtra, Pune, Maharashtra","('Accounting', 'Ms Office', 'Email Support', 'Non Voice', 'Data Entry', 'Bpo', 'Customer Service', 'Computer Operator')",11 Days,0
456,456,Data Scientist Intern Rigbot,0.0,rigbot.com,0,0,Not Specified,"('Data Science', 'python', 'R', 'Hadeep', 'Machine Learning', 'SQL', 'data', 'machine')",30+ Days,0
457,457,Data Scientist (Ph.D. Must),4.1,NGI Ventures,56,0,Remote,"('Python', 'Pyspark', 'Data Visualization', 'pyTorch', 'machine learning', 'sql', 'Data', 'Machine')",18 Days,0
458,458,Data scientist,4.7,Positive Integers Pvt Ltd,5,0,Chennai,"('Javascript', 'Deployment', 'Analytics', 'Python', 'Data')",30+ Days,0
459,459,Data scientist,2.3,Mudracircle,2,0,Mumbai,"('Data scientist',)",30+ Days,0
460,460,ML / Data Scientist,3.0,Gibots,4,0,Pune,"('software architecture', 'Statistical analysis', 'PDF', 'data science', 'Data modeling', 'Analytical', 'Machine learning', 'Data structures')",30+ Days,0
461,461,Data Scientist - Operations Research Intern,3.4,Impact Analytics,33,0,Remote,"('Supply chain', 'Computer science', 'Operations research', 'Research Intern', 'Industrial engineering', 'Programming', 'Object oriented programming', 'Statistics')",30+ Days,0
462,462,Data scientist,2.4,Vertexplus Technologies,64,0,Noida,"('data science', 'Programming', 'Python', 'data', 'program', 'science')",30+ Days,0
463,463,Intern - Data Scientist,3.4,Tridiagonal Solutions,30,0,Pune,"('Mining', 'Data management', 'Pharma', 'Consulting', 'Machine learning', 'Troubleshooting', 'MATLAB', 'SQL')",30+ Days,0
464,464,Data Scientist Intern,2.2,Pago Analytics,2,0,Hyderabad/Secunderabad,"('Data Science', 'R', 'Logistic Regression', 'Sas', 'Data Scientist', 'Neural Networks', 'Data Mining', 'Data Warehousing')",30+ Days,0
465,465,Data Engineer,4.1,QS Quacquarelli Symonds,36,0,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru","('Data migration', 'metadata', 'Data management', 'Database administration', 'Agile', 'Data structures', 'Operations', 'Analytics')",30+ Days,0
466,466,Intern - Data Science Engineer,5.0,Micron Software,2,0,Hyderabad/Secunderabad,"('None',)",None,100
467,467,Associate Data Engineer,3.7,Resmed,42,0,Bangalore/Bengaluru,"('Cloud computing', 'Application engineering', 'Hardware engineering', 'Data management', 'Management systems', 'Project management', 'Data processing', 'Data analytics')",30+ Days,0
468,468,Data Entry Operator,4.6,GM WARE,34,0,Mohali,"('Data analysis', 'Data management', 'DBMS', 'Data Entry Management', 'Data Entry Operation', 'Data entry', 'Operations', 'Operating')",1 Day,0
469,469,Data Engineers,3.3,Xenonstack,128,0,"Mohali, Punjab","('Spark', 'Java', 'Algorithms', 'Hadoop', 'Analytics', 'SQL', 'Python', 'Data Engineering')",2 Days,0
470,470,Data Engineer,0.0,The Hiring Box,0,0,Bangalore/Bengaluru,"('Customer acquisition', 'Scalability', 'Senior Executive', 'Infrastructure', 'Manual', 'big data', 'Operations', 'AWS')",30+ Days,0
471,471,Data Engineer,3.8,Cloudphysician Healthcare,10,0,Bangalore/Bengaluru,"('Patient care', 'Manager Technology', 'ICU', 'management', 'technology management', 'data', 'data engineering', 'technology')",30+ Days,0
472,472,Data Associate,3.8,Good Business Lab,4,0,Bangalore/Bengaluru,"('Training And Development', 'Data Analysis', 'Machine Learning', 'Physics', 'Analysis', 'Data', 'Machine', 'Development')",30+ Days,0
473,473,Data Management Associate,3.6,Preqin Research,53,0,Bangalore/Bengaluru,"('Health insurance', 'French', 'Project management', 'Data processing', 'Workflow', 'Data quality', 'microsoft', 'Financial services')",30+ Days,0
474,474,Engineer - Data Science (DATA SCIENCE ENGINEER),3.4,Ninestars Information Technologies,160,0,Bangalore/Bengaluru,"('Computer vision', 'data science', 'Coding', 'Analytical', 'Artificial Intelligence', 'Machine learning', 'Data structures', 'Analytics')",30+ Days,0
475,475,Data insight intern,4.2,Kochar Infotech,1976,0,Gurgaon/Gurugram,"('Interpersonal skills', 'tableau', 'Intern', 'Production', 'power bi', 'HTML', 'Data quality', 'Data Analyst')",30+ Days,0
476,476,Lotus Interworks - Data Scientist,2.3,Lotus Interworks Inc,17,0,"Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Delhi / NCR, Bangalore/Bengaluru","('Data science', 'Java', 'ggplot', 'data analysis', 'C', 'Periscope', 'Tableau', 'Business Objects')",1 Day,1
477,477,Data Scientist,3.2,Practo,371,0,Bangalore/Bengaluru,"('Data analysis', 'Transcription', 'Analytical', 'Machine learning', 'Data collection', 'Healthcare', 'Data mining', 'Monitoring')",30+ Days,1
478,478,Data Scientist,2.4,Saarthee,17,0,Gurgaon/Gurugram,"('Health insurance', 'Operations research', 'Analytical', 'Machine learning', 'Data analytics', 'Data mining', 'Business intelligence', 'Recruitment')",30+ Days,1
479,479,"Business Process Analyst, I",4.3,Synopsys,205,0,"Hyderabad/Secunderabad, New Delhi, Bangalore/Bengaluru","('Data analysis', 'Excel', 'Business research', 'Technical writing', 'Project management', 'Cash flow', 'Customer support', 'Information technology')",26 Days,1
480,480,Business Analyst,0.0,The Orange Health,0,0,Bangalore/Bengaluru,"('Data analysis', 'data governance', 'Programming', 'power bi', 'QlikView', 'Business intelligence', 'Data warehousing', 'Analytics')",30+ Days,1
481,481,Business Analyst,4.3,AMERICAN EXPRESS,2418,0,Gurgaon/Gurugram,"('Customer acquisition', 'Career development', 'Data analysis', 'Performance management', 'MIS', 'Machine learning', 'Flex', 'Stakeholder management')",9 Days,1
482,482,Business Analyst capital market,3.6,Diverse Lynx,164,0,Pune,"('Relationship management', 'Data analysis', 'Interpersonal skills', 'equity derivatives', 'Business Analyst', 'Fixed income', 'Swaps', 'Application development')",30+ Days,1
483,483,Market Research Analyst,0.0,Swiss Legacy Placements,0,0,Hybrid - Chennai,"('None',)",None,100
484,484,Analyst (Human Resources),0.0,Curaksha Group of Companies,0,100000,"Mumbai, Maharashtra(New Marine Line +1), Mumbai (All Areas)","('Job Analysis', 'HR Information System', 'HR Analytics', 'HR Planning', 'HR Policies', 'hr metrics', 'Payroll Management', 'Succession Planning')",13 Days,0
485,485,Actuarial financial analyst,0.0,Topgear Consultants,0,0,Mumbai (All Areas),"('insurance', 'financial analysis', 'python', 'power bi', 'Financial Modelling', 'excel', 'Analysis', 'Bi')",15 Days,0
486,486,Product Analyst,3.6,Anveshan Farm Technologies,5,300000,"Hybrid - Gurgaon/ Gurugram, Haryana","('Competitor Analysis', 'Product Research', 'Product Analysis', 'Business Research', 'analytical', 'Analysis', 'Market Analysis', 'Market Intelligence')",15 Days,0
487,487,Founding Data Engineer,0.0,Zolnoi,0,0,Bangalore/Bengaluru,"('Cloud computing', 'SAAS', 'Machine learning', 'Cloud', 'Transition', 'Transformers', 'Data analytics', 'data visualization')",30+ Days,1
488,488,Data Engineer,4.8,Crossroad Elf,8,0,Bengaluru,"('Data collection', 'OLAP', 'Data quality', 'Data analytics', 'Informatica', 'Oracle', 'Data mining', 'Pentaho')",30+ Days,1
489,489,Data Engineer,4.0,Zenexparteners,10,0,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru","('orchestration', 'Senior management', 'Data modeling', 'Delta', 'Programming', 'Data processing', 'Data analytics', 'Financial services')",30+ Days,1
490,490,"Junior Analyst, Process",3.9,Waste Management,107,0,Indore,"('Junior Analyst', 'Data analysis', 'Data collection', 'Market research', 'Collections', 'Analysis', 'Research', 'Data')",23 Days,0
491,491,Junior International Tax Analyst,3.8,Shipbob,25,0,Gurgaon/Gurugram,"('Administration', 'Data analysis', 'Direct tax', 'Analytical', 'Reconciliation', 'Transfer pricing', 'International taxation', 'Taxation')",30+ Days,0
492,492,Junior Operations Analyst,0.0,Valtitude / Demand Planning Net,0,0,Pune,"('Supply chain', 'SAN', 'Data analysis', 'French', 'SAS', 'Business analysis', 'Analytical', 'Internship')",30+ Days,0
493,493,"India Junior Analyst, Process",3.9,Waste Management,107,0,Indore,"('Junior Analyst', 'Data analysis', 'Data collection', 'Market research', 'Research', 'Process', 'Marketing', 'Analysis')",30+ Days,0
494,494,Data Entry Operator | Mis Executive | Back Office Executive,0.0,Sahanbaz Khan,0,200000,"Hybrid - Pimpri-Chinchwad, Maharashtra, Pune, Maharashtra","('Accounting', 'Email support', 'Non Voice', 'Data Entry', 'Ms office', 'Bpo', 'Customer Service', 'Computer Operator')",26 Days,0
495,495,Data Scientist,3.5,Focus Softnet,107,0,"Hyderabad/ Secunderabad, Telangana","('Data Science', 'Object Oriented Programming', 'Demand Forecasting', 'Machine Learning', 'Python', 'R', 'Graph Theory', 'MongoDB')",29 Days,0
496,496,Urgent Hiring For Data Entry,3.9,OneInsure,92,100000,None,"('Data Entry', 'Data', 'Hiring')",2 Days,100
497,497,Data Scientist,3.1,Getwork,10,800000,Gurgaon/Gurugram,"('Power Bi', 'Model Building', 'Python', 'Data Science', 'R', 'Data Visualizations', 'Data Management', 'Data Analytics')",28 Days,1
498,498,Walkin drive For business Analyst (Well versed in Excel)@MNC Mumbai,0.0,Teamlease Digital,0,400000,Hybrid - Mumbai (All Areas),"('Advanced Excel', 'data analyst', 'excel', 'Communication Skills', 'Data Analysis', 'MIS Reporting', 'MIS', 'Reporting')",30 Days,1
499,499,Business Analyst - Team Lead,3.5,Paytm,4757,0,Noida,"('Data analysis', 'Coding', 'EDC', 'Business analytics', 'Consulting', 'Hypothesis Testing', 'data visualization', 'Financial services')",27 Days,1
500,500,Business Intelligence Analyst,4.6,Contactpoint 360,73,0,Gurgaon/Gurugram,"('Automation', 'Data validation', 'Excel', 'SSRS', 'Debugging', 'power bi', 'Continuous improvement', 'SSIS')",30+ Days,1
501,501,Market Research and Data Mining Executive,3.3,Xenonstack,128,200000,"Mohali, Punjab","('data mining', 'data extraction', 'Spreadsheets', 'Lusha', 'outbound calling', 'B2B Sales', 'market research', 'extraction')",25 Days,0
502,502,Data Tagging Executive,4.2,Paralleldots,26,0,Remote,"('Excel', 'Executive', 'Hardware', 'Powerpoint', 'RAM', 'Data', 'Tagging')",27 Days,0
503,503,Research Analyst,3.2,ZIGRAM ,66,200000,Remote,"('excel', 'secondary research', 'Research', 'communication skills', 'Analysis', 'Research analysis', 'Secondary')",30 Days,0
504,504,Research Analyst,4.9,Paradigm Consultants & Resource Management Pvt. Ltd.,5,0,"Gurgaon/ Gurugram, Haryana(Chakkarpur)","('Presentation Skills', 'data analysis', 'research analysis', 'Market Research', 'Report Writing', 'written communication', 'quantitative research', 'Qualitative Research')",30 Days,0
505,505,Analyst - Abuse Mitigation & Compliance,5.0,Register.com,2,0,Remote,"('Health insurance', 'Data analysis', 'Networking', 'Analytical', 'Wordpress', 'Network security', 'Forensic', 'Customer service')",30 Days,0
506,506,Analyst - Abuse Mitigation & Compliance,4.8,Web.com,4,0,Remote,"('Health insurance', 'Data analysis', 'Networking', 'Analytical', 'Wordpress', 'Network security', 'Forensic', 'Customer service')",30 Days,0
507,507,R Analyst Trainee,4.9,Medtoureasy,115,0,Remote,"('Data analysis', 'Claims', 'Statistical analysis', 'PDF', 'data science', 'Packaging', 'Healthcare', 'Budgeting')",30+ Days,0
508,508,Data Executive,0.0,"Coresight Research, Inc.",0,0,Mangaluru/Mangalore,"('Analytical skills', 'Retail', 'Business research', 'Time management', 'Data collection', 'Manager Technology', 'Research', 'Data Executive')",30+ Days,0
509,509,Trainee Analyst,2.5,Avian Media,8,0,Remote,"('Strategic Thinking', 'Problem Solving', 'Interpersonal Skills', 'data analysis', 'Analytical Skills', 'Training analysis', 'Analytical', 'Analysis')",17 Days,0
510,510,Actuarial Analyst (0-1 Years) / Mumbai,0.0,Crescendo Global Leadership Hiring India,0,0,Mumbai (All Areas),"('Actuarial', 'excel', 'CT', 'python', 'R', 'sas', 'mathematics', 'Statistics')",21 Days,0
511,511,Research Analyst,4.3,Niralee Technologies,33,0,Hyderabad/Secunderabad,"('Data analysis', 'Data management', 'Data modeling', 'Analytical', 'Customer retention', 'Content writing', 'Customer service', 'Research Analyst')",30+ Days,0
512,512,Quantitative Trading Analyst,3.9,Dolat Capital Market Private Limited,25,0,Mumbai,"('Computer science', 'Data analysis', 'C++', 'Analytical', 'Reconciliation', 'Shell scripting', 'Forecasting', 'Operations')",30+ Days,0
513,513,Market Research Analyst,0.0,Prospectmetrix,0,0,Tumkur,"('Data analysis', 'Costing', 'SAS', 'Database management', 'Analytical', 'Market Research Analyst', 'Market research', 'SPSS')",30+ Days,0
514,514,Associate Research Analyst/Research Analyst,4.7,Capestart Software,166,0,Nagercoil,"('Analytical skills', 'Data analysis', 'Excel', 'Quantitative research', 'Associate Research Analyst', 'Workflow', 'Management', 'Analytics')",30+ Days,0
515,515,Real Time Analyst,2.7,Intouchcx,90,0,Hyderabad/Secunderabad,"('Real Time Analyst', 'Staffing', 'Analytical', 'Scheduling', 'MS Word', 'Forecasting', 'Analytics', 'RTA')",30+ Days,0
516,516,Data Processing Executive,3.4,Solarsquare Energy,50,0,Remote,"('Data Processing Executive', 'Excel', 'Data collection', 'Database', 'Programming', 'MS Word', 'MS Office Word', 'data processing')",30+ Days,0
517,517,RESEARCH ANALYST - CONSULTANT,0.0,Beechi Vidya Kendra Trust,0,0,Remote,"('Data research', 'Web application', 'IT enabled', 'Internet research', 'Data collection', 'Database', 'UPS', 'Research Analyst')",30+ Days,0
518,518,"Analyst, Model Success",4.1,Resource Access Management Solutions Pvt. Ltd.,64,0,Noida,"('Product management', 'Data analysis', 'Usage', 'Coding', 'risk modeling', 'Customer service', 'Management', 'Troubleshooting')",30+ Days,0
519,519,Research Analyst,4.7,Zignaai,3,0,Hyderabad/Secunderabad,"('Excel', 'Billing', 'Machine learning', 'healthcare analytics', 'Research', 'Research Analyst', 'Operations', 'Software solutions')",30+ Days,0
520,520,SEO Analyst,4.9,SKG Infosolutions India,11,0,Hyderabad,"('Data analysis', 'Google Analytics', 'SEO Analyst', 'Content writing', 'Link building', 'Research', 'SEO', 'analysis')",30+ Days,0
521,521,Environment Data Support Executive,3.8,Post A Resume,17,0,Ahmedabad,"('Quality monitoring', 'Health insurance', 'Data analysis', 'Quality improvement', 'Chemical', 'Data Support Executive', 'Customer support', 'Data quality')",30+ Days,0
522,522,Quantitative Analyst Trainee,4.9,Medtoureasy,115,0,Remote,"('Investment analysis', 'Data analysis', 'PDF', 'Finance', 'Healthcare', 'Corporate finance', 'Quantitative Analyst', 'Budgeting')",30+ Days,0
523,523,Financial Analyst Trainee,4.9,Medtoureasy,115,0,Remote,"('Investment analysis', 'Data analysis', 'PDF', 'Healthcare', 'Corporate finance', 'Financial Analyst', 'Saving', 'Budgeting')",30+ Days,0
524,524,Analyst- Project Coordination,4.3,Valueonshore,98,0,Gurgaon/Gurugram,"('Analyst', 'Excel', 'Resource coordination', 'Staffing', 'Resource allocation', 'Scheduling', 'Management', 'MS Office')",30+ Days,0
525,525,Jr . Market Research Analyst,4.8,Enable It Solutions,9,0,Nagpur,"('Consumer research', 'Lead generation', 'Data analysis', 'Action plan', 'Agile', 'Market Research Analyst', 'Database', 'Management')",30+ Days,0
526,526,GIS Analyst,4.6,P S International HR Consultants,3,0,Chennai,"('Data analysis', 'Image processing', 'Renewable energy', 'AutoCAD', 'Analytical', 'Microstation', 'Remote sensing', 'Analytics')",30+ Days,0
527,527,GIS Analyst,4.6,P S International HR Consultants,3,0,Chennai,"('Data analysis', 'Image processing', 'Renewable energy', 'AutoCAD', 'Analytical', 'Microstation', 'Remote sensing', 'Analytics')",30+ Days,0
528,528,Crypto Quantitative Analyst Intern (Remote),0.0,Token Metrics,0,0,Hyderabad/Secunderabad,"('Analytical skills', 'Artificial Intelligence', 'R Programming', 'Programming', 'Mathematics', 'Risk management', 'Internship', 'Statistics')",30+ Days,0
529,529,Data Research Executive,4.0,Astrotech India,2,0,Nagpur,"('MS Office suite', 'Qualitative research', 'Lead generation', 'Data analysis', 'Data research', 'PHP', 'Data analytics', 'SPSS')",30+ Days,0
530,530,MIS Executive,4.9,Megara Infotech,3,0,Gurgaon,"('Excel', 'MIS', 'Data analytics', 'MIS Executive', 'data', 'analytics')",30+ Days,0
531,531,Senior Analyst - Risk and Compliance,4.1,IBM,17563,0,Bangalore/Bengaluru,"('CIP', 'Anti-money laundering', 'KYC', 'Enhance Due Diligence', 'Customer Due Diligence', 'Data analysis', 'Due diligence', 'Compliance')",23 Days,1
532,532,"Sr. Data Scientist - (SciPy, Scikit-learn, SparkM and PyTorch/Keras)",4.2,Blue Yonder,361,0,Bangalore/Bengaluru,"('GIT', 'Coding', 'Shell scripting', 'Cloud', 'Supply chain solutions', 'application architecture', 'Troubleshooting', 'VMS')",30+ Days,1
533,533,"Data Entry Operator - Part Time
",4.0,Nexjourney Tourism Services,3,100000,Remote,"('data entry', 'freelancing', 'Typing', 'data', 'cold calling', 'Back Office Processing', 'Mass Mailing', 'Backend Operations')",4 Days,0
534,534,Data Entry/ Customer Care,3.9,Muds Management,19,100000,"Gurgaon/ Gurugram, Haryana","('good learner', 'pressure handling', 'convincing power', 'computer knowledge', 'word', 'communication skills', 'Computer', 'Pressure')",8 Days,0
535,535,Associate Data Engineer- GET,3.3,Xenonstack,128,0,Mohali,"('big data analytics', 'Analytical', 'Consulting', 'Machine learning', 'Architectural design', 'SCALA', 'Data processing', 'SQL')",11 Days,0
536,536,Data Entry / Jr . Accountant,4.9,Mantras2success Consultants,8,0,Ahmedabad,"('BPO', 'Tally', 'Administration', 'Excel', 'Customer service operations', 'Reconciliation', 'Back office', 'ITES')",12 Days,0
537,537,Data Scientist - Engine Algorithm,0.0,Primo Hiring,0,0,"Kolkata, Mumbai, Hyderabad/Secunderabad, Lucknow, Chennai, Ahmedabad, Delhi / NCR, Bangalore/Bengaluru","('SQL', 'Design', 'data analysis', 'testing', 'data visualization', 'statistical analysis', 'Algorithms', 'Statistics')",15 Days,1
